ion_Z,target_name,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year,ref_id,citation_reference,doi
1,He,2,4.0026,g,4,0.6,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,4.92,0.999,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,5.84,1.34,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,7.09,1.84,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,9.19,2.56,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,11.2,3.22,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,13.7,3.9,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,16.9,4.59,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,21.8,5.28,,1993,Sl1993,A.Schiefermüller.R.Golser.R.Stohl. and D.Semrad Phys. Rev. A 48. 4467,10.1103/physreva.48.4467
1,He,2,4.0026,g,194.762,5.3355,6,1953,We1953,P.K.Weyl Phys.Rev. 91.289,10.1103/physrev.91.289
1,He,2,4.0026,g,293.66,4.4234,6,1953,We1953,P.K.Weyl Phys.Rev. 91.289,10.1103/physrev.91.289
1,He,2,4.0026,g,365.578,3.6485,6,1953,We1953,P.K.Weyl Phys.Rev. 91.289,10.1103/physrev.91.289
1,Li,3,6.941,s,75,8.45,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,100,8.7,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,125,8.35,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,150,7.72,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,175,7.25,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,200,6.9,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,250,6.3,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,300,5.75,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,350,5.28,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,400,4.88,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,450,4.5,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,500,4.15,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,550,3.9,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,600,3.65,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,700,3.29,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,800,3.03,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,900,2.79,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,1000,2.62,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,1200,2.4,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,1400,2.25,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Li,3,6.941,s,12.4194,8.51314,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,14.1085,9.00041,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,16.0274,9.46671,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,18.2073,9.89925,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,20.6836,10.2848,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,23.4968,10.6106,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,26.6926,10.8653,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,30.3231,11.0401,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,34.4473,11.1298,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,39.1325,11.1328,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,44.4549,11.0518,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,50.5011,10.8928,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,57.3698,10.6649,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,65.1726,10.3791,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,74.0367,10.0473,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,84.1064,9.68146,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,87.1551,9.62582,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,95.5457,9.29281,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,96.9785,9.34295,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,107.909,9.03546,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,108.541,8.89145,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,120.072,8.70748,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,123.303,8.48602,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,133.606,8.36322,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,140.074,8.08359,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,148.665,8.00686,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,165.421,7.64244,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,184.066,7.27376,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,204.813,6.90432,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,227.898,6.53725,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,253.585,6.1753,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,282.167,5.82082,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,313.971,5.47577,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,349.359,5.14175,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,388.737,4.81996,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,432.552,4.51135,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,481.306,4.21652,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,535.556,3.93586,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,595.92,3.66954,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,663.087,3.41754,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Li,3,6.941,s,699.459,3.29687,7,1995,Ep1995,Ch.Eppacher. R.Diez Muino. D.Semrad. A.Arnau Nucl.Instrum.Methods Phys.Res. B96. 639 see also Ep94a,10.1016/0168-583x(95)00258-8
1,Be,4,9.0122,s,2250,1.8359,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,2500,1.6939,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,2750,1.5739,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,3000,1.4717,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,3250,1.3828,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,3500,1.3053,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,3750,1.2367,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,4000,1.1756,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,4250,1.1207,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,4500,1.0713,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,4750,1.0261,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,5000,0.9856,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,5250,0.948,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,5500,0.9136,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,5750,0.8817,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,6000,0.8523,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,6500,0.7993,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,7000,0.7532,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,7500,0.7125,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,8000,0.6765,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,8500,0.6441,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,9000,0.615,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,9500,0.5886,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,10000,0.5647,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,10500,0.5427,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,11000,0.5226,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,11500,0.5041,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,12000,0.4869,0.3,1967,An1967,H.H.Andersen.C.C.Hanke.H.Sörensen and P.Vajda. Phys.Rev. 153.338 (1967),10.1103/physrev.153.338
1,Be,4,9.0122,s,47.447,10.4555,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,79.768,10.4421,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,104.461,10.395,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,118.087,10.1102,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,136.754,9.9455,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,175.521,9.1725,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,198.437,8.8497,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,206.301,8.504,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,240.532,7.8276,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,253.976,7.5034,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,280.493,7.2048,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,323.714,6.6408,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,356.537,6.413,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,456.095,5.5348,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,514.521,5.1341,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,550.294,5.113,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,560.42,5.0404,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,567.247,4.7933,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,654.433,4.4708,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,755.197,4.0679,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,758.257,4.1908,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,861.127,3.8123,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,960.018,3.5427,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1059.303,3.2509,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1154.465,3.1443,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1254.979,3.01,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1357.492,2.7696,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1458.424,2.618,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1496.587,2.6828,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1601.978,2.5258,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1703.127,2.421,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1807.51,2.2617,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,1911.182,2.164,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,2010.883,2.0693,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,2200.078,1.935,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,2308.247,1.9477,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,2409.126,1.8923,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,2510.636,1.7579,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,2611.352,1.8823,3,1956,Bd1956,M.Bader.R.E.Pixley.F.S.Mozer and W.Whaling Phys.Rev. 103.32,10.1103/physrev.103.32
1,Be,4,9.0122,s,17.617,8.6585,4,1980,Bn1980,K.Brunner.W.Hink.M.Roth Nucl.Instrum.Methods Phys.Res. 173.357,10.1016/0029-554x(80)90793-4
1,Be,4,9.0122,s,19.974,8.6625,4,1980,Bn1980,K.Brunner.W.Hink.M.Roth Nucl.Instrum.Methods Phys.Res. 173.357,10.1016/0029-554x(80)90793-4
